AGNO	RBD	DGV_RBD	NOM_RBD	MRUN	RUT_SOSTENEDOR	P_JURIDICA	COD_REG_RBD	NOM_REG_RBD_A	COD_PRO_RBD	COD_COM_RBD	NOM_COM_RBD	COD_DEPROV_RBD	NOM_DEPROV_RBD	COD_DEPE	COD_DEPE2	RURAL_RBD	LATITUD	LONGITUD	CONVENIO_PIE	ENS_01	ENS_02	ENS_03	ENS_04	ENS_05	ENS_06	ENS_07	ENS_08	ENS_09	ENS_10	ENS_11	MATRICULA	ESTADO_ESTAB	ORI_RELIGIOSA	ORI_OTRO_GLOSA	PAGO_MATRICULA	PAGO_MENSUAL
2021	8642	8	LICEO MANUEL BULNES DE SANTIAGO	11720866	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8643	6	INSTITUTO COMERCIAL BLAS CANAS	 	70655813	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,44524	-70,64268	0	110	310	410	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8644	4	COLEGIO INDUSTRIAL VASCO NUNEZ DE BALBOA	 	65155333	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	-33,42468	-70,65536	0	310	510	0	0	0	0	0	0	0	0	0	1	1	1	 	$1.000 A $10.000	$10.001 A $25.000
2021	8645	2	LICEO JOSE DOMINGO CANAS	 	82882600	1	13	RM	131	13125	QUILICURA	137	SANTIAGO NORTE	3	2	0	-33,36579	-70,74236	1	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8646	0	COLEGIO POLIV. MANUEL BAQUEDANO	 	88863100	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45043	-70,63642	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	$1.000 A $10.000	$25.001 A $50.000
2021	8647	9	LICEO AVENIDA INDEPENDENCIA DIURNO	10609959	 	0	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8648	7	LICEO METROPOLITANO	 	96755650	1	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	3	2	0	-33,45576	-70,68964	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	 	SIN INFORMACION	SIN INFORMACION
2021	8649	5	COLEGIO LORENZO SAZIE	 	70039900	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,44961	-70,66457	1	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8650	9	COLEGIO SAN BENILDO	 	65145248	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,40665	-70,65271	1	310	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8652	5	COLEGIO SAN ANTONIO	 	65158565	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,43780	-70,66923	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	$25.001 A $50.000
2021	8653	3	INSTITUTO COMERCIAL PART.ARTURO PRAT	7246810	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45850	-70,64287	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	$1.000 A $10.000	$25.001 A $50.000
2021	8654	1	COLEGIO POLITECNICO AVDA. INDEPENDENCIA	 	65154715	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	-33,40911	-70,65884	0	310	410	0	0	0	0	0	0	0	0	0	1	1	1	 	$1.000 A $10.000	$10.001 A $25.000
2021	8656	8	INST.COMERCIAL L.BERNARDO O`HIGGINS	 	79967020	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	-33,42559	-70,65443	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	$1.000 A $10.000	$25.001 A $50.000
2021	8657	6	COLEGIO SAN ALBERTO	 	74290100	1	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	3	2	0	-33,47075	-70,69186	1	10	110	310	510	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8658	4	COLEGIO FRANCISCO ARRIARAN	 	82648400	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45919	-70,64887	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8659	2	ESCUELA PARTICULAR FRANCISCO ANDRES OLEA	 	82648400	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45872	-70,64651	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8660	6	LICEO POLIVALENTE ITALIA	 	82648400	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,47064	-70,65012	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	$1.000 A $10.000	$10.001 A $25.000
2021	8661	4	ESCUELA PARTICULAR GUILLERMO MATTA	 	82648400	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,46163	-70,64299	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8663	0	INSTITUTO HERMANOS MATTE	 	82648400	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,47535	-70,64955	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8665	7	ESCUELA BASICA N°43 PATRONATO SAN ANTONIO	 	70020980	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,46478	-70,63813	0	10	110	0	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8666	5	COLEGIO SANTA ISABEL	 	65160521	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,46783	-70,63800	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8667	3	ESCUELA BASICA BERNARDO O'HIGGINS	 	 	9	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8670	3	ESCUELA PARTICULAR NTRA.SRA.DE LOURDES	 	70072800	1	13	RM	131	13126	QUINTA NORMAL	134	SANTIAGO PONIENTE	3	2	0	-33,43740	-70,68776	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	 	SIN INFORMACION	SIN INFORMACION
2021	8671	1	COLEGIO BICENTENARIO VICTORIA PRIETO	 	71944500	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,44512	-70,67535	1	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8673	8	COLEGIO FILIPENSE	 	 	9	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8674	6	ESCUELA PARTICULAR SAN LAZARO	 	70067400	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45481	-70,66141	0	10	110	0	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8675	4	COLEGIO SANTA TERESITA DEL NINO JESUS	 	65155591	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,43539	-70,66578	1	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8676	2	ESCUELA MANUEL JOSE IRARRAZAVAL	 	82411500	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45943	-70,67636	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8677	0	ESCUELA BASICA TERESIANAS DE SAN JOSE	 	 	9	13	RM	134	13401	SAN BERNARDO	132	SANTIAGO SUR	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8678	9	ESC.SILVIA SALAS EDWARDS	 	65085221	1	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	3	2	0	-33,46673	-70,68381	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8680	0	COLEGIO ADVENTISTA PORVENIR	 	65102264	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45477	-70,63096	0	10	110	310	0	0	0	0	0	0	0	0	1	1	3	 	$1.000 A $10.000	$25.001 A $50.000
2021	8681	9	COLEGIO ANGLO MAIPU	 	65155247	1	13	RM	131	13119	MAIPÚ	134	SANTIAGO PONIENTE	3	2	0	-33,49355	-70,73620	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	$25.001 A $50.000
2021	8682	7	COLEGIO RAFAEL SANHUEZA LIZARDI	 	82648400	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,42858	-70,64462	1	10	110	310	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8684	3	COLEGIO JEAN JACQUES	 	65144015	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	-33,40147	-70,66515	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8685	1	ESCUELA BASICA PARTICULAR CLUB HIPICO	 	65153193	1	13	RM	131	13105	EL BOSQUE	132	SANTIAGO SUR	3	2	0	-33,58052	-70,67720	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8689	4	ESCUELA PARTICULAR MARIA GORETTI	 	74290100	1	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8690	8	ESCUELA PARTICULAR AMOR DE DIOS	 	65078197	1	13	RM	131	13102	CERRILLOS	134	SANTIAGO PONIENTE	3	2	0	-33,47936	-70,68674	1	10	110	0	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	GRATUITO
2021	8693	2	ESCUELA PARTICULAR SANTA JULIANA	 	79632000	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8695	9	ESCUELA PARTICULAR INSTITUTO SALFORD	13521459	 	0	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8697	5	COLEGIO ORATORIO DON BOSCO	 	80230500	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45504	-70,64155	1	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	$50.001 A $100.000
2021	8699	1	ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE	 	65154156	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,40611	-70,63396	0	110	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8700	9	ESCUELA INSTITUTO CAMILO HENRIQUEZ	 	65147079	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,40763	-70,64658	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	GRATUITO	GRATUITO
2021	8703	3	ESCUELA BASICA N°728 MARYLAND COLLEGE	 	65145583	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	-33,42088	-70,65875	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8706	8	ESCUELA SAN BENILDO	 	65145248	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,40665	-70,65271	1	110	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8707	6	ESC.BASICA PART.BRITANIA CENTRO	 	78622310	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	 	SIN INFORMACION	SIN INFORMACION
2021	8709	2	ESCUELA PARTICULAR JUAN PABLO I	 	76139645	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	-33,41215	-70,65979	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	 	GRATUITO	$50.001 A $100.000
2021	8712	2	ESCUELA BASICA N°1319 DAVID MATARASSO 2	5387508	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,43342	-70,66225	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	 	MAS DE $100.000	MAS DE $100.000
2021	8714	9	ESCUELA PARTICULAR RAMON FREIRE	 	65095347	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,40802	-70,63634	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8715	7	COLEGIO SAO PAULO	 	65153835	1	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	3	2	0	-33,45862	-70,69373	0	10	110	310	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	$25.001 A $50.000
2021	8716	5	ESCUELA BASICA ARTURO PRAT	 	 	9	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8717	3	ESCUELA PARTICULAR SAINT HENRY SCHOOL	 	65117313	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,46471	-70,67587	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8718	1	ESCUELA PARTICULAR DANES	 	65152349	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,53750	-70,58681	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	$25.001 A $50.000
2021	8720	3	ESCUELA PARTICULAR ESPECIAL ALOA	 	65156293	1	13	RM	131	13104	CONCHALÍ	137	SANTIAGO NORTE	3	2	0	-33,39275	-70,67134	0	212	214	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8721	1	ESCUELA PARTICULAR ESPECIAL CEDIN	 	65153082	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,44554	-70,66335	0	212	214	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8724	6	COLEGIO SAINT JOSEPH C. THOMAS SCHOOL	 	65148295	1	13	RM	131	13110	LA FLORIDA	136	CORDILLERA	3	2	0	-33,54355	-70,57084	0	10	110	310	0	0	0	0	0	0	0	0	1	1	7	LAICA	GRATUITO	$25.001 A $50.000
2021	8725	4	ESCUELA PARTICULAR ESPECIAL STA.JULIANA	 	65155191	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,40621	-70,65264	0	212	0	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8726	2	ESCUELA PARTICULAR THOMAS JEFFERSON	 	65144466	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	-33,40099	-70,66038	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8728	9	COLEGIO GEORGE WASHINGTON	 	65116305	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	-33,42492	-70,65630	1	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8734	3	ESCUELA  DE PARVULOS SAN ESTEBAN	 	70002810	1	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8739	4	ESCUELA PARTICULAR DIVINA MARIA	 	65156113	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,43720	-70,66975	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8740	8	COLEGIO MARIA LUISA VILLALON	 	65125112	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,44354	-70,67465	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	GRATUITO	$50.001 A $100.000
2021	8748	3	COLEGIO INSTITUTO ALONSO DE ERCILLA	 	65764640	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,43771	-70,66662	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	8749	1	LICEO DE ADULTOS FONTANAR (ANEXO)	 	 	9	13	RM	131	13123	PROVIDENCIA	133	SANTIAGO ORIENTE	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8750	5	COLEGIO ACADEMIA DE HUMANIDADES	 	70042001	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	4	3	0	-33,42343	-70,64500	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	8751	3	COLEGIO INSTITUTO ZAMBRANO	 	71974300	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,44995	-70,67722	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	 	MAS DE $100.000	MAS DE $100.000
2021	8754	8	COLEGIO HISPANO AMERICANO	 	65885730	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,45575	-70,63982	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	8755	6	COLEGIO SAINT ROSE SCHOOL	 	76072689	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,45658	-70,63635	0	10	110	310	0	0	0	0	0	0	0	0	1	1	7	LAICA CON ORIENTACIÓN CATÓLICA	MAS DE $100.000	MAS DE $100.000
2021	8756	4	COLEGIO EXCELSIOR	 	65153192	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45192	-70,66947	0	110	310	0	0	0	0	0	0	0	0	0	1	1	1	 	$1.000 A $10.000	$50.001 A $100.000
2021	8757	2	COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA	 	81795100	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,44748	-70,66424	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	8758	0	LICEO  MARIA AUXILIADORA	 	70083600	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8759	9	COLEGIO SANTA CECILIA	 	82490000	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,44081	-70,66682	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	8760	2	COLEGIO SAINT ROSE SCHOOL	 	 	9	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8761	0	COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO	 	81795100	1	13	RM	131	13123	PROVIDENCIA	133	SANTIAGO ORIENTE	4	3	0	-33,42616	-70,61120	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	8762	9	COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA	 	76084242	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,44055	-70,66986	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	8763	7	COLEGIO DE ADULTOS CENTRO DE ESTUDIOS LA ARAUCANA	 	71171600	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,44950	-70,66153	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	 	$25.001 A $50.000	$50.001 A $100.000
2021	8764	5	LICEO ALEMAN DE SANTIAGO	 	82991800	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8765	3	COLEGIO JUAN BOSCO	 	80230500	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8768	8	LICEO JOSE MIGUEL CARRERA	 	78340910	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,44899	-70,66797	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	 	$1.000 A $10.000	$25.001 A $50.000
2021	8769	6	COLEGIO SANTA MARIA CERVELLON	 	65078019	1	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	4	3	0	-33,41087	-70,65913	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	MAS DE $100.000	MAS DE $100.000
2021	8771	8	COLEGIO CAMBRIDGE	8865812	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8772	6	ESCUELA BASICA JORGE Y LUCIA	 	 	9	13	RM	131	13108	INDEPENDENCIA	137	SANTIAGO NORTE	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8773	4	ESCUELA BASICA O HIGGINS	 	 	9	13	RM	131	13104	CONCHALÍ	137	SANTIAGO NORTE	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8775	0	COLEGIO LUIS ENRIQUE IZQUIERDO	 	82883200	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8780	7	ESCUELA MANUEL MONTT	 	65155486	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45737	-70,63289	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8781	5	ESCUELA BASICA PARTICULAR STA BERNARDITA	 	65153242	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,46605	-70,63134	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	 	GRATUITO	$25.001 A $50.000
2021	8782	3	COLEGIO COEDUCACIONAL GABRIELA MISTRAL	 	 	9	13	RM	131	13126	QUINTA NORMAL	134	SANTIAGO PONIENTE	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8787	4	COLEGIO IGNACIO SERRANO	 	87738500	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8788	2	ESCUELA BASICA ENGLISH HIGH SCHOOL	 	 	9	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8789	0	ESCUELA BASICA CONTINENTAL SCHOOL	16186552	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8791	2	COLEGIO FILIPENSE	 	65950290	1	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	3	2	0	-33,45174	-70,66186	0	10	110	310	0	0	0	0	0	0	0	0	1	1	2	 	$1.000 A $10.000	$25.001 A $50.000
2021	8792	0	COLEGIO DIEGO DE ALMAGRO	19845494	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8793	9	ESCUELA BASICA N°823 SPENDIX	16249189	 	0	13	RM	131	13120	ÑUÑOA	133	SANTIAGO ORIENTE	4	3	0	-33,45341	-70,62106	0	110	0	0	0	0	0	0	0	0	0	0	1	1	1	 	$25.001 A $50.000	$50.001 A $100.000
2021	8795	5	ESCUELA BASICA ANTONIO BORQUEZ SOLAR	13826457	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8797	1	ESCUELA BASICA ALBERT SCHWEITZER	11034319	 	0	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8800	5	ESCUELA PART MARY AND GEORGE S SCHOOL	 	65145809	1	13	RM	131	13127	RECOLETA	137	SANTIAGO NORTE	3	2	0	-33,41702	-70,63937	0	10	110	0	0	0	0	0	0	0	0	0	1	1	1	 	GRATUITO	GRATUITO
2021	8807	2	ESCUELA DE PARVULOS PELUSIN	10172444	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
2021	8809	9	ESCUELA DE PARVULOS N°1146 HEYDDIE	11026175	 	0	13	RM	131	13101	SANTIAGO	131	SANTIAGO CENTRO	4	3	0	-33,43928	-70,66870	0	10	0	0	0	0	0	0	0	0	0	0	1	1	1	 	MAS DE $100.000	MAS DE $100.000
2021	8810	2	ESCUELA DE PARVULOS ENRIQUE MAC IVER	6688334	 	0	13	RM	131	13106	ESTACIÓN CENTRAL	134	SANTIAGO PONIENTE	4	3	0	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	 	SIN INFORMACION	SIN INFORMACION
